일시,지점,폭염여부(O/X),최고체감온도(°C),최고기온(°C),평균기온(°C),최저기온(°C),평균상대습도(%),폭염특보(O/X),폭염영향예보(단계),열대야(O/X),자외선지수(단계)
2022-07-02,속초(90),X,31.8,31.2,25.1,20.7,83.4,O,관심,X,매우높음
2022-07-02,삼천포(907),X,32.9,32.7,26.6,21.8,75,O,주의,X,매우높음
2022-07-02,고성(918),O,33.1,32.7,26.7,20.9,79,X,관심,X,매우높음
2022-07-02,창녕(919),O,34.3,35,28.3,21.6,73,O,주의,X,매우높음
2022-07-02,함안(920),O,34.6,34.3,27.1,20.8,77,O,주의,X,매우높음
2022-07-02,북춘천(93),O,33.4,34,27,22,77.9,O,주의,X,매우높음
2022-07-02,하동(932),O,34.3,34.9,27.4,20.2,72,O,주의,X,매우높음
2022-07-02,철원(95),X,32.4,31.6,26.1,21,81.8,O,주의,X,매우높음
2022-07-02,동두천(98),O,33.8,32.9,26.6,21.7,84.4,O,주의,X,매우높음
2022-07-02,파주(99),X,32.6,31.7,26.1,22,87.3,O,주의,X,매우높음
2022-07-03,북강릉(104),X,31.3,31.1,26.8,23,74.8,O,경고,X,매우높음
2022-07-03,동해(106),X,31.1,30.5,24.7,22.6,88.9,O,주의,X,매우높음
2022-07-03,서울(108),O,33.7,34.2,29.3,24.4,68.6,O,주의,O,매우높음
2022-07-03,인천(112),X,31.8,31.3,27.1,23,72.6,O,주의,X,매우높음
2022-07-03,원주(114),X,32.9,33.6,28.3,22.6,65.3,O,주의,X,매우높음
2022-07-03,울릉도(115),X,32,31.4,27.3,24.2,72.3,O,주의,O,매우높음
2022-07-03,수원(119),X,32.2,34.3,28.5,22.9,60,O,주의,O,매우높음
2022-07-03,영월(121),O,33.7,34.4,27.2,20.9,71,O,주의,X,매우높음
2022-07-03,충주(127),O,34.1,34.4,28.6,23,71,O,경고,X,매우높음
2022-07-03,서산(129),O,33.1,33.4,27.5,22.2,69.1,O,주의,X,매우높음
2022-07-03,울진(130),X,30.8,30.5,25,21.5,77,O,경고,X,매우높음
2022-07-03,청주(131),O,34.2,35.1,29.1,23.9,69.9,O,경고,X,매우높음
2022-07-03,대전(133),O,33.9,34.7,28.1,23.2,73.1,O,주의,X,매우높음
2022-07-03,추풍령(135),X,32.6,33.6,26.3,20.5,71.5,O,경고,X,매우높음
2022-07-03,안동(136),O,33.9,35.7,30.1,25.1,58.1,O,경고,X,매우높음
2022-07-03,상주(137),O,34.9,36,29.1,23,67.3,O,경고,X,매우높음
2022-07-03,포항(138),O,33.9,34,29,24.8,68.1,O,경고,O,매우높음
2022-07-03,군산(140),O,33.2,33.1,27.9,23.9,75.6,O,주의,X,매우높음
2022-07-03,대구(143),O,34.5,35.1,29.3,25.3,69.6,O,경고,O,매우높음
2022-07-03,전주(146),O,33.3,33.5,28.1,24.5,73.6,O,주의,X,매우높음
2022-07-03,울산(152),X,32.6,31.8,27.5,23.9,75,O,주의,X,매우높음
2022-07-03,창원(155),X,32.3,32.1,27.9,23,67.6,O,주의,X,매우높음
2022-07-03,광주(156),O,33.9,33.7,28.9,24.9,74.5,O,경고,X,매우높음
2022-07-03,부산(159),X,32.9,31.5,27.5,24.7,78.9,O,주의,O,매우높음
2022-07-03,통영(162),X,31.9,31.4,26.9,23.7,75.8,O,관심,X,높음
2022-07-03,목포(165),X,32.8,33.1,28.4,24.3,69.3,O,주의,X,매우높음
2022-07-03,여수(168),X,31.1,30.6,27.2,24.3,72.3,O,주의,X,매우높음
2022-07-03,흑산도(169),X,30.6,29.9,25.4,22.5,85.1,X,관심,X,매우높음
2022-07-03,완도(170),X,32.5,32,26.9,23.4,77.4,O,주의,X,매우높음
2022-07-03,고창(172),O,33.3,33.6,27.4,22.5,75,O,주의,X,매우높음
2022-07-03,제주(184),O,33.4,33.1,28.6,25.6,76,O,주의,O,높음
2022-07-03,진주(192),O,33.4,33.9,27.8,22.2,72.3,O,주의,X,매우높음
2022-07-03,양평(202),X,32.9,33.4,27.8,22.3,72.6,O,주의,X,매우높음
2022-07-03,이천(203),O,34,33.6,28.2,22.5,75.9,O,주의,X,매우높음
2022-07-03,인제(211),O,33.1,33.9,26.2,21,75.1,O,주의,X,매우높음
2022-07-03,홍천(212),O,33.3,34.5,27.2,20.8,71.6,O,주의,X,매우높음
2022-07-03,태백(216),X,31.8,32.9,25.5,19.3,67.6,X,관심,X,매우높음
2022-07-03,정선군(217),O,33.8,35,26.9,20.3,69.5,O,주의,X,매우높음
2022-07-03,제천(221),X,32.8,33.2,27,21.1,75.3,O,경고,X,매우높음
2022-07-03,보은(226),X,32.9,33.4,27.1,22.1,73.3,O,주의,X,매우높음
2022-07-03,천안(232),O,33.2,33.2,26.8,22.8,83,O,주의,X,매우높음
2022-07-03,보령(235),X,32.3,31.7,27.4,24.1,75.6,O,주의,X,매우높음
2022-07-03,부여(236),O,33.7,33.7,28.2,24.2,76.8,O,주의,X,매우높음
2022-07-03,금산(238),O,33.1,33.2,26,22.2,81.4,O,주의,X,매우높음
2022-07-03,세종(239),O,33.8,34.3,27.6,22.3,75.1,O,주의,X,매우높음
2022-07-03,부안(243),O,33.5,33.5,27.6,23.4,74.8,O,주의,X,매우높음
2022-07-03,임실(244),X,32,32.1,26.7,21.4,75,O,주의,X,매우높음
2022-07-03,정읍(245),O,33.7,34.2,26.9,23.1,77.3,O,주의,X,매우높음
2022-07-03,남원(247),O,33.1,34.2,28.2,22,65.3,O,주의,X,매우높음
2022-07-03,장수(248),X,31.5,31,24.8,19.8,80.9,O,관심,X,매우높음
2022-07-03,영광군(252),O,33.1,33,27.1,22.7,77.9,O,주의,X,매우높음
2022-07-03,김해시(253),O,33.3,32.7,28.5,24,73.6,O,주의,O,매우높음
2022-07-03,순창군(254),O,34,34.4,28,22.8,72.9,O,주의,X,매우높음
2022-07-03,양산시(257),O,34.6,34.7,29.3,23.4,68.5,O,주의,O,매우높음
2022-07-03,강진군(259),O,33.6,33.2,28,23.2,74,O,주의,X,매우높음
2022-07-03,장흥(260),X,32.2,31.7,27,22.3,79.3,O,주의,X,매우높음
2022-07-03,해남(261),O,33,32.7,27.7,23.6,75.3,O,주의,X,매우높음
2022-07-03,고흥(262),X,32.2,31.9,26.8,22.3,74.5,O,주의,X,매우높음
2022-07-03,의령군(263),O,34.1,35.3,28.6,22.4,65.4,O,주의,X,매우높음
2022-07-03,함양군(264),O,33.3,34.7,27.5,21.4,68.8,O,주의,X,매우높음
2022-07-03,진도군ASOS(268),X,32.5,32.2,27.3,22.3,73.8,O,주의,X,매우높음
2022-07-03,봉화(271),X,32,32.3,26,21,72.5,O,경고,X,매우높음
2022-07-03,영주(272),X,32.7,34,27.6,22.4,69.8,O,경고,X,매우높음
2022-07-03,문경(273),O,33.7,34.2,28,21.7,72.3,O,경고,X,매우높음
2022-07-03,청송군(276),O,33.6,35.8,27.8,21.6,64.1,O,경고,X,매우높음
2022-07-03,영덕(277),X,32.9,33.5,27,22.5,69.4,O,경고,X,매우높음
2022-07-03,의성(278),O,34.7,36.1,28.4,22.8,72.4,O,경고,X,매우높음
2022-07-03,구미(279),O,34.1,35.7,29.5,23.4,58.4,O,경고,X,매우높음
2022-07-03,영천(281),O,33.8,34.6,27.5,22.8,72.5,O,경고,X,매우높음
2022-07-03,경주시(283),O,34.7,35.2,28.3,22.6,73.4,O,경고,X,매우높음
2022-07-03,거창(284),O,33,34.1,27.5,21.2,68.6,O,주의,X,매우높음
2022-07-03,합천(285),O,33.1,34.4,28.6,22.5,64,O,주의,X,매우높음
2022-07-03,밀양(288),O,34.1,35.6,29,23.7,61.4,O,주의,O,매우높음
2022-07-03,산청(289),O,33.5,33.6,27.9,22.3,68.6,O,주의,X,매우높음
2022-07-03,거제(294),X,32.3,32.2,27.2,22.2,73.3,X,관심,X,높음
2022-07-03,남해(295),X,32.3,32.4,27.2,23.2,72.1,X,관심,X,매우높음
2022-07-03,부천(433),X,32.9,33.8,28,23.1,65,O,주의,X,매우높음
2022-07-03,안양(434),X,29.5,33.8,29.1,24.2,,O,주의,O,매우높음
2022-07-03,광명(437),O,33.7,34.9,30,25,62,O,주의,O,매우높음
2022-07-03,군포(438),O,33.4,34.9,29,23.7,61,O,주의,O,매우높음
2022-07-03,김포(441),X,,33.5,27.6,22.6,,O,주의,X,매우높음
2022-07-03,하남(444),O,33.9,34.6,28,22.1,69,O,주의,X,매우높음
2022-07-03,의왕(445),X,,,,,,O,주의,X,매우높음
2022-07-03,포천(504),O,34.7,35.1,27.7,21,74,O,주의,X,매우높음
2022-07-03,가평조종(505),O,33.6,33.9,26.9,20.5,78,O,주의,X,매우높음
2022-07-03,안성(516),O,34,33.7,27.8,22.7,78,O,경고,X,매우높음
2022-07-03,간성(517),X,32.2,30.4,26.1,21.3,91,O,주의,X,매우높음
2022-07-03,평창(526),X,32.7,34.5,27.1,20.4,67,O,주의,X,매우높음
2022-07-03,의정부(532),O,34.2,33.6,28,22.7,82,O,주의,X,매우높음
2022-07-03,횡성(536),O,34.1,34.4,27.4,20.9,79,O,주의,X,매우높음
2022-07-03,고양(540),O,34.8,35.3,28,20.8,71,O,주의,X,매우높음
2022-07-03,남양주(541),O,34.3,35.1,28.7,22.2,70,O,주의,X,매우높음
2022-07-03,안산(545),O,33.3,32.9,26.3,20.3,80,O,주의,X,매우높음
2022-07-03,경기광주(546),O,33.7,33.9,27.3,21.8,71,O,주의,X,매우높음
2022-07-03,여주(548),O,33.4,32.9,28,22.4,73,O,주의,X,매우높음
2022-07-03,용인(549),X,32.6,32.9,27.3,21.8,69,O,주의,X,매우높음
2022-07-03,오산(550),O,33.1,33.9,28.2,22.6,64,O,주의,X,매우높음
2022-07-03,평택(551),O,34.2,34.6,28,23.1,77,O,주의,X,매우높음
2022-07-03,화천(555),O,35.4,35.7,26.7,20.6,82,O,주의,X,매우높음
2022-07-03,양구(556),X,32.7,34.7,26.6,20.6,73,O,주의,X,매우높음
2022-07-03,시흥(565),O,33.5,33.6,28,21.8,75,O,주의,X,매우높음
2022-07-03,구리(569),O,33.7,35.7,29,22.9,62,O,주의,X,매우높음
2022-07-03,화성(571),O,34.1,34,27.6,22.7,75,O,주의,X,매우높음
2022-07-03,성남(572),O,33.2,34.1,28.5,22.5,68,O,주의,O,매우높음
2022-07-03,과천(590),O,34,34.2,27.8,21.5,74,O,주의,X,매우높음
2022-07-03,양주(598),O,33.1,33.2,27.6,21.4,76,O,주의,X,매우높음
2022-07-03,단양(601),O,33.8,36.3,28.5,22,68,O,경고,X,매우높음
2022-07-03,진천(602),O,34.5,35.5,28.7,23.9,73,O,주의,X,매우높음
2022-07-03,괴산(603),O,33.8,34,27.7,22.4,74,O,주의,X,매우높음
2022-07-03,옥천(604),O,34.2,35,27.3,23.5,79,O,경고,X,매우높음
2022-07-03,홍북(608),O,33.9,34,27.1,21.7,75,O,주의,X,매우높음
2022-07-03,공주(612),O,33.9,34.8,27.9,23,73,O,주의,X,매우높음
2022-07-03,서천(614),O,33.2,32.2,27.3,24,81,O,주의,X,매우높음
2022-07-03,논산(615),O,33.8,34.1,27.3,23.1,78,O,주의,X,매우높음
2022-07-03,당진(616),O,33.3,33.2,26.7,21.8,75,O,주의,X,매우높음
2022-07-03,청양(618),O,33.7,33.6,27.3,22.5,79,O,주의,X,매우높음
2022-07-03,음성(619),O,33.1,32.8,26.8,21.8,77,O,경고,X,매우높음
2022-07-03,증평(623),O,33.6,33.5,27.2,22.6,82,O,경고,X,매우높음
2022-07-03,태안(627),O,33.9,33.6,27,21.7,75,O,주의,X,매우높음
2022-07-03,예산(628),O,33.7,33.2,27.9,22.5,77,O,주의,X,매우높음
2022-07-03,아산(634),O,34.5,34.4,27.5,22.4,74,O,주의,X,매우높음
2022-07-03,계룡(636),O,33.2,33.6,26.6,21.3,72,O,주의,X,매우높음
2022-07-03,연천청산(652),X,,,,,,O,주의,X,매우높음
2022-07-03,양양(670),X,31.5,30.6,26.4,22.3,78,O,주의,X,매우높음
2022-07-03,무안(699),O,33.1,33.4,28.2,23.2,72,O,주의,X,매우높음
2022-07-03,무주(701),X,32.7,33.5,25.9,20.5,79,O,주의,X,매우높음
2022-07-03,익산(702),O,34.5,33.8,28.1,23.7,81,O,주의,X,매우높음
2022-07-03,진안(703),X,31.6,31.1,24.9,20.1,82,O,주의,X,매우높음
2022-07-03,담양(706),O,35.2,35.1,28.5,23.8,80,O,경고,O,매우높음
2022-07-03,구례(709),O,34.2,34,28.2,22.6,73,O,주의,X,매우높음
2022-07-03,나주(710),O,33.7,33.2,27.7,23,79,O,주의,X,매우높음
2022-07-03,순천시(712),O,33.3,33,28.5,24,72,O,주의,X,매우높음
2022-07-03,광양읍(713),O,33.9,34.8,29.2,23.5,62,O,주의,X,매우높음
2022-07-03,장성(730),O,33,33.2,26.6,22.4,81,O,주의,X,매우높음
2022-07-03,영암(731),O,33.6,33.8,28.3,23.4,72,O,주의,X,매우높음
2022-07-03,보성(732),O,33,32.7,27.6,22.3,76,O,주의,X,매우높음
2022-07-03,완주(734),O,33.9,33.8,27,21.8,79,O,주의,X,매우높음
2022-07-03,김제(737),X,31.9,33.9,28,24.6,62,O,주의,X,매우높음
2022-07-03,화순(741),O,33.9,34.3,28.1,22.7,70,O,주의,X,매우높음
2022-07-03,함평(754),O,33.9,33.9,28.2,23.1,75,O,주의,X,매우높음
2022-07-03,곡성(768),O,33.9,34.7,28.3,22.1,69,O,주의,X,매우높음
2022-07-03,압해도(789),X,32.8,33.4,27.7,22.6,74,O,주의,X,매우높음
2022-07-03,영양(801),O,35.1,37.3,28.4,22.4,69,O,경고,X,매우높음
2022-07-03,성주(810),O,34.8,37.3,29.5,23.3,59,O,경고,X,매우높음
2022-07-03,고령(812),O,33.7,35.3,28,22.5,74,O,경고,X,매우높음
2022-07-03,청도(813),O,34.5,35,28.4,22.7,71,O,경고,X,매우높음
2022-07-03,예천(815),O,33.3,35.3,29.4,23.3,62,O,경고,X,매우높음
2022-07-03,김천(822),O,34.8,35.8,28.2,20.9,72,O,경고,X,매우높음
2022-07-03,군위(823),O,34.5,35,28.3,22.7,75,O,경고,X,매우높음
2022-07-03,칠곡(825),O,34.5,35.8,29.8,24.1,64,O,경고,O,매우높음
2022-07-03,경산(827),O,34.7,36.5,29.9,24.6,57,O,경고,O,매우높음
2022-07-03,삼척(876),O,33.5,33.1,28,24,72,O,경고,O,매우높음
2022-07-03,속초(90),X,31.9,31.6,26.7,22,78.4,O,주의,X,매우높음
2022-07-03,삼천포(907),X,32,31.3,26.8,22.8,74,O,주의,X,매우높음
2022-07-03,고성(918),O,33.1,32.2,27,21.8,78,O,관심,X,높음
2022-07-03,창녕(919),O,34.3,34.6,29.4,23.6,67,O,주의,X,매우높음
2022-07-03,함안(920),O,34.1,34.2,28.3,22.5,71,O,주의,X,매우높음
2022-07-03,북춘천(93),O,33.6,34.8,27.7,21.2,75.1,O,주의,X,매우높음
2022-07-03,하동(932),O,33.2,33.8,28.1,22.7,69,O,주의,X,매우높음
2022-07-03,철원(95),X,32.8,32.3,26.8,21.3,78.9,O,주의,X,매우높음
2022-07-03,동두천(98),O,33.8,33.2,27.4,21.7,78.8,O,주의,X,매우높음
2022-07-03,파주(99),O,33.1,32.5,26.5,22.2,84.6,O,주의,X,매우높음
2022-07-04,북강릉(104),X,30.4,30.1,26.7,23.1,76,O,경고,X,매우높음
2022-07-04,동해(106),X,30.7,29.2,25.4,22.9,87.3,O,주의,X,매우높음
2022-07-04,서울(108),O,33.1,32.6,29.3,26.4,71.8,O,주의,O,높음
2022-07-04,인천(112),X,31.5,30.9,27.3,24.3,71.4,O,주의,X,높음
2022-07-04,원주(114),O,33,33.5,26.9,24.2,75.5,O,주의,X,매우높음
2022-07-04,울릉도(115),X,32.6,31.3,27.3,24.2,78.9,O,주의,X,매우높음
2022-07-04,수원(119),O,33,32.6,28.7,25.2,67.4,O,주의,X,매우높음
2022-07-04,영월(121),O,33.4,33.8,25.6,22.7,84.6,O,주의,X,매우높음
2022-07-04,충주(127),O,33.6,33,27.4,23.1,79.3,O,경고,X,매우높음
2022-07-04,서산(129),X,32.4,31.6,26.7,23.9,78.3,O,주의,X,높음
2022-07-04,울진(130),X,31.7,31.4,25.3,22,78.5,O,경고,X,매우높음
2022-07-04,청주(131),O,33.5,33.7,28.8,24.6,71,O,경고,O,매우높음
2022-07-04,대전(133),O,33.1,33.5,27.6,23.4,76.5,O,주의,X,매우높음
2022-07-04,추풍령(135),X,32.1,32.2,26.3,21.1,74.1,O,경고,X,높음
2022-07-04,안동(136),O,33.8,34.9,29,23.8,66.1,O,경고,X,매우높음
2022-07-04,상주(137),O,34.6,35.1,28.9,23.6,71.1,O,경고,X,높음
2022-07-04,포항(138),X,31.7,31.3,28.3,24.8,72.4,O,경고,X,높음
2022-07-04,군산(140),X,32.1,31.2,27,24.2,82.1,O,주의,X,매우높음
2022-07-04,대구(143),O,33.1,32.8,28.8,25.8,72.5,O,경고,X,높음
2022-07-04,전주(146),O,33,32.1,27.4,24,78.8,O,주의,X,매우높음
2022-07-04,울산(152),X,31.7,30.7,27.2,24.4,79.1,O,주의,X,높음
2022-07-04,창원(155),X,32.1,31.5,27.6,24.8,71.6,O,주의,X,높음
2022-07-04,광주(156),X,32.8,31.5,27.2,24.1,91,O,경고,O,매우높음
2022-07-04,부산(159),X,32.3,31.1,27.4,25.1,80.4,O,주의,O,보통
2022-07-04,통영(162),X,32.1,31.5,27.4,24.1,77.5,O,주의,O,보통
2022-07-04,목포(165),X,32.3,31.7,27,24.8,83.1,O,주의,X,높음
2022-07-04,여수(168),X,30.7,29.7,26.8,24.7,78.1,O,주의,O,보통
2022-07-04,흑산도(169),X,31.2,29.3,25.3,22.7,91.4,X, ,X,매우높음
2022-07-04,완도(170),X,31.7,30.3,26.4,23.9,83.8,O,주의,X,높음
2022-07-04,고창(172),X,32.6,31.9,26.5,23.5,82.9,O,주의,X,매우높음
2022-07-04,제주(184),X,32.4,31.2,28,26.1,81.3,O,주의,O,높음
2022-07-04,진주(192),X,32.4,31.7,27,23.7,80.9,O,주의,X,높음
2022-07-04,양평(202),O,33,33.2,27.9,23.5,74.4,O,경고,X,매우높음
2022-07-04,이천(203),O,34.4,34.1,28.2,23.4,76.1,O,경고,X,매우높음
2022-07-04,인제(211),O,33.4,33.6,26,21,80.1,O,주의,X,매우높음
2022-07-04,홍천(212),O,33.5,33.9,26.2,22.7,80.8,O,경고,X,매우높음
2022-07-04,태백(216),X,29.8,28.9,23.3,19.5,81.8,X,관심,X,매우높음
2022-07-04,정선군(217),X,32.6,32.7,26.5,21.9,75.8,O,주의,X,매우높음
2022-07-04,제천(221),O,33.5,33.6,26.7,22.6,83,O,경고,X,매우높음
2022-07-04,보은(226),O,33.1,33.2,26.9,21.7,79.9,O,주의,X,높음
2022-07-04,천안(232),O,33.3,32.9,26.9,22.5,80.8,O,주의,X,매우높음
2022-07-04,보령(235),X,31.9,31.1,27,24.7,78.4,O,주의,X,높음
2022-07-04,부여(236),O,33.8,33.4,27.8,23.3,78.3,O,주의,X,높음
2022-07-04,금산(238),X,31.9,31.6,26.1,21.7,82.1,O,주의,X,매우높음
2022-07-04,세종(239),O,33.5,33.4,27.1,22.7,81,O,주의,X,매우높음
2022-07-04,부안(243),X,32.1,31.5,26.7,24.1,84.1,O,주의,X,매우높음
2022-07-04,임실(244),X,30.8,29.7,25.6,22.3,82.3,O,주의,X,매우높음
2022-07-04,정읍(245),X,32,31.3,26.6,23,79.6,O,주의,X,매우높음
2022-07-04,남원(247),X,30.7,29.7,26.3,24,81.8,O,주의,X,매우높음
2022-07-04,장수(248),X,30.5,29.3,24.6,21.3,87,O,주의,X,매우높음
2022-07-04,영광군(252),X,32,31.2,26.7,24,82.3,O,주의,X,매우높음
2022-07-04,김해시(253),O,33,32.1,28.2,25.3,73.6,O,주의,X,높음
2022-07-04,순창군(254),X,32,31.2,27.4,24.4,79.4,O,주의,X,매우높음
2022-07-04,양산시(257),O,33.6,33.4,29,25.8,70.3,O,경고,O,높음
2022-07-04,강진군(259),X,32.5,31.9,27.3,24.4,83.8,O,주의,X,높음
2022-07-04,장흥(260),X,31.8,30.8,26.9,24,85.8,O,주의,X,높음
2022-07-04,해남(261),X,32.5,31.4,27.2,24.1,82.6,O,주의,X,높음
2022-07-04,고흥(262),X,30.9,30.1,26.1,23,81,O,주의,X,보통
2022-07-04,의령군(263),X,32.5,32.1,27.5,24.1,78,O,주의,X,높음
2022-07-04,함양군(264),X,32.1,32,27,23.5,75.1,O,주의,X,매우높음
2022-07-04,진도군ASOS(268),X,32,31.2,26.8,24.2,82,O,주의,X,높음
2022-07-04,봉화(271),X,31.6,31.5,24.9,20.8,80.9,O,경고,X,매우높음
2022-07-04,영주(272),O,33,33.7,27.3,22.8,76.5,O,경고,X,매우높음
2022-07-04,문경(273),O,33.6,33.8,28.1,22.8,75.4,O,경고,X,높음
2022-07-04,청송군(276),X,32.3,33.4,27.2,21,66.1,O,경고,X,매우높음
2022-07-04,영덕(277),X,32.4,32.8,27.4,23.2,70.5,O,경고,X,매우높음
2022-07-04,의성(278),O,33.3,33.6,27.6,22.1,76.5,O,경고,X,매우높음
2022-07-04,구미(279),O,33.5,34.4,28.6,24.4,66.3,O,경고,X,매우높음
2022-07-04,영천(281),X,31.8,31,27.5,22.8,72.8,O,경고,X,높음
2022-07-04,경주시(283),O,33.5,33.7,27.7,23.8,74.8,O,경고,X,높음
2022-07-04,거창(284),X,31.7,30.9,26.5,23.8,78.4,O,주의,X,높음
2022-07-04,합천(285),X,32,31.6,26.5,23.6,80.4,O,경고,X,높음
2022-07-04,밀양(288),X,32.1,32.2,27.6,25.1,73.5,O,주의,X,높음
2022-07-04,산청(289),X,32.5,31.6,27.1,24,79.5,O,주의,X,높음
2022-07-04,거제(294),X,31.8,31.2,27,23.8,77.1,X,관심,X,보통
2022-07-04,남해(295),X,31,30.2,26.3,23.8,82.9,X,관심,X,보통
2022-07-04,부천(433),X,31.9,32.1,28,24.7,66,O,주의,X,높음
2022-07-04,안양(434),X,30.2,31.9,28.8,26.2,,O,주의,O,매우높음
2022-07-04,광명(437),X,32.8,32.9,29.4,26.3,65,O,주의,O,높음
2022-07-04,군포(438),X,32.1,32.3,28.4,25.1,65,O,주의,O,매우높음
2022-07-04,김포(441),X,,32.5,27.8,23.7,,O,주의,X,높음
2022-07-04,하남(444),O,33.4,33.4,28.2,23.9,70,O,주의,X,매우높음
2022-07-04,의왕(445),X,,,,,,O,주의,X,매우높음
2022-07-04,포천(504),O,33.5,33.1,27.8,23.1,77,O,주의,X,매우높음
2022-07-04,가평조종(505),O,33.3,32.7,27,22,81,O,경고,X,매우높음
2022-07-04,안성(516),O,33.5,33.4,27.6,23.6,76,O,경고,X,매우높음
2022-07-04,간성(517),X,32.1,29.9,26.5,22.1,89,O,주의,X,매우높음
2022-07-04,평창(526),O,33,34.5,25,21.6,79,O,주의,X,매우높음
2022-07-04,의정부(532),O,34.6,33.1,28.2,23.7,86,O,주의,X,매우높음
2022-07-04,횡성(536),O,34.6,34.4,26.3,22.6,87,O,주의,X,매우높음
2022-07-04,고양(540),O,33.8,33.9,27.6,23.2,76,O,주의,X,높음
2022-07-04,남양주(541),O,33.8,33.6,28.7,24,71,O,주의,X,매우높음
2022-07-04,안산(545),O,33.5,32.9,26.6,22.4,79,O,주의,X,매우높음
2022-07-04,경기광주(546),O,33.1,33,27.3,23,75,O,경고,X,매우높음
2022-07-04,여주(548),O,33.2,32.7,27.5,23.4,75,O,경고,X,매우높음
2022-07-04,용인(549),X,32.2,32.7,27.2,22.7,71,O,경고,X,매우높음
2022-07-04,오산(550),O,33,33.5,28,24.2,64,O,주의,X,매우높음
2022-07-04,평택(551),O,34.1,33.9,28.2,24.4,73,O,주의,X,매우높음
2022-07-04,화천(555),O,35.3,35.2,27.2,21.4,84,O,경고,X,매우높음
2022-07-04,양구(556),O,33.2,34,26.2,22.3,78,O,주의,X,매우높음
2022-07-04,시흥(565),O,33.1,32.8,28.2,23.2,73,O,주의,X,높음
2022-07-04,구리(569),O,33.6,33.9,29.2,24.6,64,O,주의,O,매우높음
2022-07-04,화성(571),O,33.1,32.7,27.8,24.3,72,O,주의,X,매우높음
2022-07-04,성남(572),O,33.5,33.5,28.8,25.1,68,O,주의,O,매우높음
2022-07-04,과천(590),O,33.7,33.1,28.1,23.3,76,O,주의,X,매우높음
2022-07-04,양주(598),O,33.3,32.4,27.5,22.8,80,O,주의,X,매우높음
2022-07-04,단양(601),O,34.6,35.7,28.6,23.9,73,O,경고,O,매우높음
2022-07-04,진천(602),O,34.1,34.5,28.2,23.6,78,O,경고,X,매우높음
2022-07-04,괴산(603),O,33.6,33.4,27.1,22.3,81,O,경고,X,높음
2022-07-04,옥천(604),O,34,34.3,27.5,23.5,80,O,경고,X,매우높음
2022-07-04,홍북(608),X,32.9,32.3,26.7,22.8,79,O,주의,X,높음
2022-07-04,공주(612),O,34.2,34.7,27.2,22.8,81,O,주의,X,매우높음
2022-07-04,서천(614),X,32.4,31.1,26.9,23.9,83,O,주의,X,높음
2022-07-04,논산(615),O,33.7,33.6,27.7,23.4,79,O,주의,X,높음
2022-07-04,당진(616),O,33,31.8,26.8,23.3,78,O,주의,X,높음
2022-07-04,청양(618),X,32.8,32,27,22.2,82,O,주의,X,높음
2022-07-04,음성(619),O,33.3,32.7,26.8,21.6,78,O,경고,X,매우높음
2022-07-04,증평(623),O,33.7,32.8,27.2,22.5,84,O,경고,X,매우높음
2022-07-04,태안(627),O,33.2,32,27,23.4,77,O,주의,X,높음
2022-07-04,예산(628),O,33.1,32.4,27.5,24.5,79,O,주의,X,높음
2022-07-04,아산(634),O,33.3,32.9,27.9,24.3,72,O,주의,X,매우높음
2022-07-04,계룡(636),X,32.7,33.3,26.3,21.4,76,O,주의,X,높음
2022-07-04,연천청산(652),X,,,,,,O,주의,X,매우높음
2022-07-04,양양(670),X,30.6,29.7,26.8,23.8,72,O,주의,X,매우높음
2022-07-04,무안(699),X,32.6,32.1,26.4,23.9,86,O,주의,X,매우높음
2022-07-04,무주(701),X,32.6,32.7,26.2,21.7,81,O,주의,X,매우높음
2022-07-04,익산(702),O,33.1,31.8,27.7,24.4,84,O,주의,O,매우높음
2022-07-04,진안(703),X,30.6,29.8,25.3,21.2,84,O,주의,X,매우높음
2022-07-04,담양(706),O,33.9,32.8,28.2,25.4,83,O,경고,X,매우높음
2022-07-04,구례(709),O,33.3,32.6,27.3,24,84,O,주의,X,매우높음
2022-07-04,나주(710),O,33.2,31.8,26.8,23.9,87,O,경고,X,매우높음
2022-07-04,순천시(712),X,32.7,31.8,27.9,24.9,79,O,주의,X,높음
2022-07-04,광양읍(713),X,32.6,32.5,27.7,24.4,76,O,주의,X,높음
